DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,DATA DE ENTREGA,latitude,longitude
2020-08-14,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Uruacu,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Uruacu,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Sao Domingos,GO,20-08-2020,-15.98,-49.86
2020-08-14,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,SMS de Inhumas,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de Inhumas,GO,20-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS,GO,24-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS,GO,24-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saude de Cidade,GO,24-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saude de Cidade,GO,24-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS,GO,24-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS,GO,24-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Novo Gama,GO,24-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Novo Gama,GO,24-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Ipora,GO,25-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Itumbiara,GO,25-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Itumbiara,GO,25-08-2020,-15.98,-49.86
2020-08-21,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Pires do Rio,GO,25-08-2020,-15.98,-49.86
2020-08-21,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Pires do Rio,GO,25-08-2020,-15.98,-49.86
2020-05-16,VYAIRE,RONDONIA,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,RO ,17-05-2020,-10.83,-63.34
2020-05-16,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,5,241450.0,Secretaria Estadual de Saúde,RO ,17-05-2020,-10.83,-63.34
2020-05-28,VYAIRE,RONDONIA,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,RO ,30-05-2020,-10.83,-63.34
2020-05-28,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,20,965800.0,Secretaria Estadual de Saúde,RO ,30-05-2020,-10.83,-63.34
2020-05-06,LEISTUNG,RONDONIA,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,RO ,09-06-2020,-10.83,-63.34
2020-06-06,VYAIRE,RONDONIA,MUNICIPIO,UTI,12,720000.0,Secretaria Municipal de Saúde (Porto Velho),RO ,11-06-2020,-10.83,-63.34
2020-06-06,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,8,160000.0,Secretaria Municipal de Saúde (Porto Velho),RO ,11-06-2020,-10.83,-63.34
2020-06-06,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Ji Parana),RO ,09-06-2020,-10.83,-63.34
2020-06-06,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,2,40000.0,Secretaria Municipal de Saúde (Ji Parana),RO ,09-06-2020,-10.83,-63.34
2020-06-06,LEISTUNG,RONDONIA,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Ariquemes),RO ,09-06-2020,-10.83,-63.34
2020-06-06,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,1,20000.0,Secretaria Municipal de Saúde (Ariquemes),RO ,09-06-2020,-10.83,-63.34
2020-06-06,LEISTUNG,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (Guajará-Mirim),RO ,09-06-2020,-10.83,-63.34
2020-06-06,VYAIRE,RONDONIA,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (Jaru),RO ,09-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Alto Paraíso),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Alvorada do Oeste),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Buritis),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Espigão do Oeste),RO ,17-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Guajará-Mirim),RO ,18-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Jaru),RO ,18-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Nova Brasilândia do Oeste),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Nova Mamoré),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Ouro Preto do Oeste),RO ,19-06-2020,-10.83,-63.34
2020-12-06,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (Seringueiras),RO ,19-06-2020,-10.83,-63.34
2020-06-16,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde (cacoal),RO ,21-06-2020,-10.83,-63.34
2020-06-16,VYAIRE,RONDONIA,MUNICIPIO,UTI,7,420000.0,Secretaria Municipal de Saúde (cacoal),RO ,21-06-2020,-10.83,-63.34
2020-06-16,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (vilhena) ,RO ,21-06-2020,-10.83,-63.34
2020-06-16,VYAIRE,RONDONIA,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (vilhena) ,RO ,21-06-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (BURITIS),RO ,02-07-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde  (CACOAL),RO ,01-07-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (CACOAL),RO ,01-07-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (CANDEIAS DO JAMARI),RO ,03-07-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (COLORADO DO OESTE),RO ,30-06-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (GUAJARÁ MIRIM),RO ,03-07-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (GUAJARÁ MIRIM),RO ,03-07-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (OURO PRETO D OESTE),RO ,03-07-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (PORTO VELHO),RO ,02-07-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (ROLIM DE MOURA),RO ,03-07-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (ROLIM DE MOURA),RO ,03-07-2020,-10.83,-63.34
2020-06-26,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde (VILHENA),RO ,30-06-2020,-10.83,-63.34
2020-06-26,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (VILHENA),RO ,30-06-2020,-10.83,-63.34
2020-07-07,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000.0,Cacoal - Hospital Regional de Cacoal,RO ,15-07-2020,-10.83,-63.34
2020-07-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450.0,Cacoal - Hospital Regional de Cacoal,RO ,15-07-2020,-10.83,-63.34
2020-07-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,15,724350.0,Porto Velho - CERO -  Centro de Reabilitação de Rondônia,RO ,16-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,PORTO VELHO -  Secretaria Estadual de Saúde,RO ,20-07-2020,-10.83,-63.34
2020-10-07,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,PORTO VELHO -  Secretaria Estadual de Saúde,RO ,20-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,ALTA FLORESTA D'OESTE - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,ALTO PARAÍSO - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870.0,BURITIS - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,CACAULANDIA - Secretaria Municipal de Saúde,RO ,18-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,CAMPO NOVO DE RONDONIA - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,CANDEIAS  DO JAMARI  - Secretaria Municipal de Saúde,RO ,19-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,CUJUBIM - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000.0,CUJUBIM - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde,RO ,17-07-2020,-10.83,-63.34
2020-10-07,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000.0,ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde,RO ,17-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,ITAPUÃ DO OESTE - Secretaria Municipal de Saúde,RO ,19-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,MACHADINHO D' OESTE - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,MONTE NEGRO - Secretaria Municipal de Saúde,RO ,19-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,RIO CRESPO - Secretaria Municipal de Saúde,RO ,19-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870.0,ROLIM DE MOURA - Secretaria Municipal de Saúde,RO ,17-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870.0,SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000.0,SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-10-07,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,VALE DO ANARI - Secretaria Municipal de Saúde,RO ,21-07-2020,-10.83,-63.34
2020-07-17,VYAIRE,RONDONIA,ESTADO,UTI,10,600000.0,PORTO VELHO - Secretaria Estadual de Saúde,RO ,30-07-2020,-10.83,-63.34
2020-07-17,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,10,482900.0,PORTO VELHO - Secretaria Estadual de Saúde,RO ,30-07-2020,-10.83,-63.34
2020-07-17,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,OURO PRETO DO OESTE - Secretaria Municipal de Saúde ,RO ,30-07-2020,-10.83,-63.34
2020-07-17,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580.0,VILHENA - Secretaria Municipal de Saúde ,RO ,30-07-2020,-10.83,-63.34
2020-07-17,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,GUAJARA-MIRIM - Secretaria Municipal de Saúde ,RO ,30-07-2020,-10.83,-63.34
2020-07-31,LEISTUNG,RONDONIA,MUNICIPIO,UTI,1,60000.0,SMS de CEREJEIRAS,RO ,10-08-2020,-10.83,-63.34
2020-07-31,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de CEREJEIRAS,RO ,10-08-2020,-10.83,-63.34
2020-09-08,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de URUPA,RO ,18-08-2020,-10.83,-63.34
2020-05-25,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250.0,Secretaria Estadual de Saúde,RR,26-05-2020,1.99,-61.33
2020-05-28,VYAIRE,RORAIMA,ESTADO,UTI,25,1500000.0,Secretaria Estadual de Saúde,RR,30-05-2020,1.99,-61.33
2020-05-28,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250.0,Secretaria Estadual de Saúde,RR,30-05-2020,1.99,-61.33
2020-02-06,VYAIRE,RORAIMA,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde,RR,01-04-2020,1.99,-61.33
2020-02-06,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,15,724350.0,Secretaria Estadual de Saúde,RR,01-04-2020,1.99,-61.33
2020-06-26,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,20,965800.0,Secretaria Municipal de Saúde (BOA VISTA),RR,02-07-2020,1.99,-61.33
2020-07-07,VYAIRE,RORAIMA,MUNICIPIO,UTI,15,900000.0,BOA VISTA - HOSPITAL DE CAMPANHA ACOLHIDA,RR,11-07-2020,1.99,-61.33
2020-07-07,VYAIRE,RORAIMA,MUNICIPIO,UTI,10,600000.0,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,11-07-2020,1.99,-61.33
2020-07-07,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,10,482900.0,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,11-07-2020,1.99,-61.33
2020-10-07,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,2,96580.0,BOA VISTA - Secretaria Estadual de Saúde,RR,18-07-2020,1.99,-61.33
2020-04-18,VYAIRE,PARA,ESTADO,UTI,15,900000.0,Hospital de Campanha do Hangar ,PA,19-04-2020,-3.79,-52.48
2020-04-18,MAGNAMED,PARA,ESTADO,TRANSPORTE,5,241450.0,Hospital de Campanha do Hangar ,PA,19-04-2020,-3.79,-52.48
2020-04-30,LEISTUNG,PARA,ESTADO,UTI,60,3600000.0,Secretaria Estadual de Saúde,PA,31-04-2020,-3.79,-52.48
2020-05-16,LEISTUNG,PARA,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,17-05-2020,-3.79,-52.48
2020-05-16,MAGNAMED,PARA,ESTADO,TRANSPORTE,30,1448700.0,Secretaria Estadual de Saúde,PA,17-05-2020,-3.79,-52.48
2020-05-21,VYAIRE,PARA,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,22-05-2020,-3.79,-52.48
2020-05-21,MAGNAMED,PARA,ESTADO,TRANSPORTE,60,2897400.0,Secretaria Estadual de Saúde,PA,22-05-2020,-3.79,-52.48
2020-05-24,LEISTUNG,PARA,ESTADO,UTI,40,2400000.0,Secretaria Estadual de Saúde,PA,25-05-2020,-3.79,-52.48
2020-05-28,VYAIRE,PARA,MUNICIPIO,UTI,15,900000.0,BELÉM - Secretaria Municipal de Saúde,PA,29-05-2020,-3.79,-52.48
2020-05-28,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,15,724350.0,BELÉM - Secretaria Municipal de Saúde,PA,29-05-2020,-3.79,-52.48
2020-05-28,MAGNAMED,PARA,ESTADO,TRANSPORTE,42,2028180.0,Secretaria Estadual de Saúde,PA,29-05-2020,-3.79,-52.48
2020-05-30,WEG,PARA,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,31-05-2020,-3.79,-52.48
2020-05-30,WEG,PARA,ESTADO,UTI,22,1320000.0,Secretaria Estadual de Saúde,PA,31-05-2020,-3.79,-52.48
2020-04-06,VYAIRE,PARA,MUNICIPIO,UTI,9,540000.0,Secretaria Municipal de Saúde (Castanhal),PA,06-06-2020,-3.79,-52.48
2020-04-06,WEG,PARA,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Castanhal),PA,06-06-2020,-3.79,-52.48
2020-04-06,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,20,965800.0,Secretaria Municipal de Saúde (Castanhal),PA,05-06-2020,-3.79,-52.48
2020-06-26,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (ABAETETUBA),PA,02-07-2020,-3.79,-52.48
2020-06-26,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (ABAETETUBA),PA,03-07-2020,-3.79,-52.48
2020-06-26,VYAIRE,PARA,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (MARABÁ),PA,03-07-2020,-3.79,-52.48
2020-06-26,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde (PARAUPEBAS),PA,03-07-2020,-3.79,-52.48
2020-06-26,VYAIRE,PARA,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (PARAUPEBAS),PA,03-07-2020,-3.79,-52.48
2020-07-07,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290.0,AUGUSTO CORRÊA - HOSPITAL E MATERNIDADE SÃO MIGUEL,PA,11-07-2020,-3.79,-52.48
2020-07-07,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290.0,Santa Maria do Pará - HOSPITAL DA ORDEM TERCEIRA - UNID. SANTA MARIA,PA,11-07-2020,-3.79,-52.48
2020-07-07,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290.0,Santo Antônio da Tauá - HOSPITAL MATERNIDADE SANTO ANTONIO,PA,11-07-2020,-3.79,-52.48
2020-10-07,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870.0,BRAGANÇA - Secretaria Municipal de Saúde,PA,16-07-2020,-3.79,-52.48
2020-10-07,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580.0,CAPANEMA - Secretaria Municipal de Saúde,PA,16-07-2020,-3.79,-52.48
2020-10-07,MAGNAMED,PARA,ESTADO,TRANSPORTE,3,144870.0,BELÉM - Secretaria Estadual de Saúde,PA,16-07-2020,-3.79,-52.48
2020-10-07,VYAIRE,PARA,ESTADO,UTI,2,120000.0,BELÉM - Secretaria Estadual de Saúde,PA,16-07-2020,-3.79,-52.48
2020-07-17,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580.0,TUCURUI -  Secretaria Municipal de Saúde ,PA,24-07-2020,-3.79,-52.48
2020-07-17,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870.0,MARABA -  Secretaria Municipal de Saúde ,PA,24-07-2020,-3.79,-52.48
2020-07-31,KTK,PARA,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de Braganca,PA,10-08-2020,-3.79,-52.48
2020-09-08,VYAIRE,PARA,MUNICIPIO,UTI,3,180000.0,SMS de Braganca,PA,14-08-2020,-3.79,-52.48
2020-09-08,VYAIRE,PARA,MUNICIPIO,UTI,10,600000.0,SMS de Castanhal,PA,14-08-2020,-3.79,-52.48
2020-09-08,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,10,482900.0,SMS de Castanhal,PA,14-08-2020,-3.79,-52.48
2020-05-28,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,20,965800.0,Secretaria Estadual de Saúde ,TO,30-05-2020,-9.46,-48.26
2020-05-06,VYAIRE,TOCANTINS,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde ,TO,08-06-2020,-9.46,-48.26
2020-09-06,VYAIRE,TOCANTINS,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde ,TO,12-06-2020,-9.46,-48.26
2020-09-06,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,15,724350.0,Secretaria Estadual de Saúde ,TO,12-06-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,1,48290.0,Alvorada - Hospital de Alvorada,TO,14-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,Araguaçu - Hospital Araguaçu,TO,13-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,Arapoema - Hospital Regional de Arapoema,TO,13-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,Arraias - Hospital Regional de Arraias,TO,11-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,Dianópolis - Hospital Regional de Dianópolis,TO,12-07-2020,-9.46,-48.26
2020-07-07,VYAIRE,TOCANTINS,MUNICIPIO,UTI,7,420000.0,Gurupi - Hospital Regional de Gurupi,TO,14-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,6,289740.0,Gurupi - Hospital Regional de Gurupi,TO,14-07-2020,-9.46,-48.26
2020-07-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,Miracema - Hospital Estadual de Miracema,TO,15-07-2020,-9.46,-48.26
2020-10-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870.0,COLINAS DO TOCANTINS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000.0,COLINAS DO TOCANTINS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870.0,GURUPI - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000.0,GURUPI - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870.0,PORTO NACIONAL - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580.0,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000.0,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-10-07,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000.0,TOCANTINÓPOLIS - Secretaria Municipal de Saúde,TO,15-07-2020,-9.46,-48.26
2020-07-17,VYAIRE,TOCANTINS,ESTADO,UTI,2,120000.0,PALMAS - Secretaria Estadual de Saúde,TO,27-07-2020,-9.46,-48.26
2020-07-17,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,2,96580.0,PALMAS - Secretaria Estadual de Saúde,TO,27-07-2020,-9.46,-48.26
2020-07-24,VYAIRE,TOCANTINS,ESTADO,UTI,3,180000.0,PALMAS - Secretaria Estadual de Saúde ,TO,03-08-2020,-9.46,-48.26
2020-07-24,KTK,TOCANTINS,ESTADO,TRANSPORTE,3,60000.0,PALMAS - Secretaria Estadual de Saúde ,TO,03-08-2020,-9.46,-48.26
2020-10-04,MAGNAMED-REQUISIÇÃO,AMAZONAS,ESTADO,UTI,10,600000.0,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,11-04-2020,-3.47,-65.1
2020-10-04,MAGNAMED-REQUISIÇÃO,AMAZONAS,ESTADO,TRANSPORTE,10,482900.0,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,23-04-2020,-3.47,-65.1
2020-04-18,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,15,724350.0,Secretaria Estadual de Saúde,AM,20-04-2020,-3.47,-65.1
